CEP,Logradouro,Bairro,Cidade,UF
55614017,RUA DA PRATA (SÍTIO DO MEIO),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614018,RUA BOM JESUS (SÍTIO DO MEIO),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614123,RUA PAULO CARDOSO DO NASCIMENTO,LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614124,RUA PEDRO CARDOSO DOS SANTOS,LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614155,RUA DOIS (LOT TANCREDO NEVES),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614175,TRAVESSA QUATRO (LOT TANCREDO NEVES),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614177,RUA DA BENÇÃO (LOT TANCREDO NEVES),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614215,RUA SETE LAGOAS (LOT TANCREDO NEVES),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614245,RUA ONZE (LOT TANCREDO NEVES),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614735,RUA FERNANDO CARNEIRO DA SILVA,LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614745,RUA OITO (SÍTIO DO MEIO),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55614755,RUA NOVE (SÍTIO DO MEIO),LÍDIA QUEIROZ,VITÓRIA DE SANTO ANTÃO,PE
55606598,RUA DA LAMA,SÃO VICENTE DE PAULO,VITÓRIA DE SANTO ANTÃO,PE
55608800,RUA PONTA NEGRA (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608805,RUA ITAMARACÁ (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608810,RUA ITAPUAMA (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608815,RUA GAIBÚ (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608820,RUA MARAGOGI (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608825,RUA IPANEMA (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608830,RUA TAMBAÚ (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55608835,RUA PROJETADA (LUAR DE PRATA),BELA VISTA,VITÓRIA DE SANTO ANTÃO,PE
55609103,RUA ANALIA GALDINO DE SOUZA,CONCEIÇÃO,VITÓRIA DE SANTO ANTÃO,PE
56503230,RUA PESQUEIRA (LOT ARCO ÍRIS),SÃO CRISTÓVÃO,ARCOVERDE,PE
56509465,RUA BARAÚNAS (LOT JÚLIO TAVARES),SÃO MIGUEL,ARCOVERDE,PE
54525285,RUA CINCO,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525295,RUA ALFA,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525305,RUA GAMA,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525315,RUA B,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525195,RUA DELTA,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525205,RUA E,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54525236,2ª TRAVESSA ANTÔNIO CUSTADIO DE LIMA,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54589670,RUA PROJETADA QUATRO (LOT NOVA VENEZA),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54589742,RUA CONDE DA BOA VISTA (LOT JD N S DO BOMFIM),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54589744,RUA PROJETADA UM (LOT JD N S DO BOMFIM),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54589750,RUA CONDE DA BOA VISTA (LOT STA ROSA),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54589806,TRAVESSA DO ZINCO (LOT SANTA ROSA),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54589808,RUA DA LINHA (LOT SANTA ROSA),PONTEZINHA,CABO DE SANTO AGOSTINHO,PE
54505715,ESTRADA LUIZ CAVALCANTI DE ALBUQUERQUE NETO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505720,RUA TRINTA E SETE,CENTRO,CABO DE SANTO AGOSTINHO,PE
